agent_type,p01,p02,p03,p04,loss
LPCT,0.34763983851831726,0.8721058627637177,0.24307795167821258,0.0,3.9936089899937315
LPCT,0.36385545298165783,0.5829584835107248,0.0,0.0,4.071557213152721
LPCT,0.3516309898703866,0.7642227026554238,0.04764434105670513,0.9410345936033371,4.500507387929948
LPCT,0.33990565633443165,0.8173387084244943,0.42254179340524317,0.3409493350670494,4.554002283926804
LPCT,0.36624015462891724,0.05916365385892036,0.001657993171297667,0.8277139235997522,4.719128189918994
LPCT,0.3476884523864102,0.6235553113026202,0.4466906561341578,0.4397262234646958,5.023662268643231
LPCT,0.36342099653953897,0.16551962302098766,0.10180681558104443,0.0,5.089356633690073
LPCT,0.2937941920581131,1.0,0.5789159504559614,0.3235217984713236,5.163003195849883
LPCT,0.3528994255955742,0.4874048264115011,0.7242272507125905,0.41000058761858027,5.335623461642641
LPCT,0.3466156139318426,0.6144999714997341,0.2710614371705677,0.45476425448253077,5.514277522265084
LPCT,0.3294624893260534,1.0,0.0,0.0,5.983778665276863
LPCT,0.1531503603409945,0.9386870178576696,0.9207456181364315,0.0,6.037936418567856
LPCT,0.354943362978577,0.3535289252272658,0.9568323248173494,0.3898527780621349,6.059922202647808
LPCT,0.3482506259442576,0.4533069137225295,0.6357259377278037,0.4952842166014707,6.425872355283397
LPCT,0.35291021873335915,0.3674592593034107,0.4539983484714313,0.3228437300871213,6.462738157380027
LPCT,0.32507242452217033,0.6387121566894178,0.9544192995335322,0.06721408651322058,6.501404542403087
LPCT,0.34263111784674183,0.5313695472440431,0.459224256218441,0.23476243631800603,6.518052110176252
LPCT,0.32315513801110707,0.6934051682583813,0.7073737645768162,0.08355382829423097,6.661702880053742
LPCT,0.3487528780342034,0.3618362269570252,0.7166073110435263,0.06805473408643381,7.0512527943295025
LPCT,0.3223594242829834,0.775068409337317,0.32207061238382356,0.20003803116481136,7.152794389364296
LPCT,0.28261564259077415,0.8713199602177619,0.7358210240824452,0.0,7.34797779034191
LPCT,0.3260521519456582,0.6349550311364704,0.5561743758344677,0.12546312243495028,7.425658283704856
LPCT,0.3466454269731204,0.2330159964486923,1.0,0.19170578141291927,7.5090562481320084
LPCT,0.3452037866195632,0.0,0.08547864004780453,1.0,7.920998090578639
LPCT,0.2354641298625617,0.9552009817799167,0.7175773636439176,0.0,7.990947602750732
LPCT,0.2996725185453053,0.7246483444867404,0.7309681490718126,1.0,8.835567987233077
LPCT,0.33073245792600015,0.4692269017283025,0.6021476861066642,0.2115202818954376,8.958513081103906
LPCT,0.317221607448727,0.721157966653989,0.08795721086183744,0.1564792415643994,9.278957235237648
LPCT,0.3268144719289549,0.45166844330869127,0.8686411141158024,0.12101534346265423,9.566184810181342
LPCT,0.2657978920043132,0.9297519602765754,0.457956156450715,0.3590294691738748,10.358684835790909
LPCT,0.27477286005985946,0.7576020969360351,0.7598823750922012,1.0,10.855130725346577
LPCT,0.1878972098740863,0.8822033654526577,0.871944030585185,0.0,10.936952240417865
LPCT,0.32464993970127476,0.0,1.0,1.0,11.678447471849115
LPCT,0.3200466466976725,0.35556746673690726,0.6362205517283379,0.6758319546019488,12.410114001800357
LPCT,0.2481067656136703,0.7939712067821451,0.792576614961641,0.0,12.527701059539485
LPCT,0.3007130581926661,0.5372929099160589,0.6495557081788501,0.4368930425541746,12.801601299392269
LPCT,0.21931029560117965,0.8349115066369447,0.8298776314824472,0.0,12.876045100050343
LPCT,0.3105455490262442,0.05892533745040076,0.2704477505583298,0.3374576382579155,15.03473301532464
LPCT,0.291108540807421,0.5219667222073782,0.48019788478750214,0.3918115893334313,15.592494259827088
LPCT,0.2712039507417512,0.722224167808021,0.2954534428537975,0.3983320585868038,16.069959610543307
LPCT,0.3013052262657877,0.4043107496995439,0.23838845591211794,0.3288969322425464,16.376242736004293
