agent_type,p01,p02,p03,p04,loss
TMT,0.2495918622514021,0.8435741686755678,0.17139544854638833,0.29877337203220483,0.0004620640831501075
FPCT,0.24995419778325176,0.8397063884163558,0.1811212371164911,0.3075375050620323,0.00047092650879846965
FPCT,0.2501738382005686,0.8484101671765008,0.16715324800222894,0.2850203446052304,0.0004923457278979538
FPCT,0.24990668997548304,0.8191789075871495,0.21755233763042753,0.3673113222244358,0.0004967026013897169
FPCT,0.2499478530641806,0.8352722144933354,0.18945536717351655,0.32516251357741865,0.0004976417611638974
FPCT,0.24990434835217035,0.8190454917796497,0.217838799674407,0.3673061187736873,0.000497834341215463
FPCT,0.25073314785367895,0.855432641496683,0.15982151402276173,0.27309369190194366,0.0007858031358261049
FPCT,0.25063480743364075,0.8911215769365782,0.13257196915922623,0.2781993851888716,0.0033952380658426825
FPCT,0.2526232155006711,0.778821500150328,0.22794932792217734,0.43789169747693313,0.004041280994571105
FPCT,0.25464854731708814,0.9001613343605727,0.08020304275880102,0.16542058619247885,0.005558816821339974
FPCT,0.2455362449686964,0.8121202388545019,0.19476648615396008,0.3662019333099126,0.008084211248608282
FPCT,0.25434557458645896,1.0,0.0,0.0,0.009572598197131073
FPCT,0.2503049642360638,0.7326900002325822,0.27860279959112877,0.4279642410564339,0.010075572247315291
FPCT,0.24670690411384782,0.750610907978919,0.270630333795235,0.3863508457016971,0.010929641080165944
FPCT,0.24443509721704668,1.0,0.0,0.09985532388452469,0.013305398456167279
FPCT,0.24378309073980148,1.0,0.0,0.0,0.015532649087786999
FPCT,0.24071665567788914,0.9082739117204909,0.133978661396887,0.21564024403526377,0.030607392380890348
FPCT,0.24611356281196334,0.773247188058675,0.5527310246436381,0.5398286880338592,0.050561035544928856
FPCT,0.23763626207364558,0.8498617004335631,0.24531941006155406,0.38606522056576253,0.050986952020388984
FPCT,0.25776047160781423,0.7704303140201723,0.54412191288086,0.5606055160165792,0.06286919499978073
FPCT,0.23613514238323013,0.8192261528114644,0.20180501402400633,0.23014048488848604,0.06575485740372691
FPCT,0.24511653044345394,1.0,0.15295477068296254,0.19003912493852626,0.0681437108662514
FPCT,0.2322296177862373,0.742217645013483,0.49296494825607606,0.6439626915256256,0.09371398357435237
FPCT,0.23212628950102118,1.0,0.0,0.0,0.11033263172079505
FPCT,0.23206624526988,0.781630692251433,0.5754377197343283,0.5670273838035887,0.12764691980227763
FPCT,0.2729432548719869,0.7355332389792706,0.5951826161386068,0.5888276795111369,0.1336082658859012
FPCT,0.2772241840975149,0.8370821774939248,0.20684106128441518,0.326363356180736,0.1388043870664297
FPCT,0.23837958234897969,1.0,0.25161809888551945,0.4824956964613514,0.14161796385426426
FPCT,0.28719705231048476,0.7314970067015193,0.5123817945861343,0.49913236010806233,0.2196550759052407
FPCT,0.2189076177063693,0.66552036304844,0.6778451859400937,0.6870087841397785,0.28611229437592
FPCT,0.22067618669275513,1.0,0.0,0.33486923849703853,0.2985243330649285
FPCT,0.21779904114256265,0.7912192533783252,0.5826393032117667,0.5714085654442163,0.29923891148865095
FPCT,0.2188357233411332,0.897426772805682,0.27461178592661983,0.27371481835935024,0.3113711918911225
FPCT,0.2445884415570803,1.0,0.596144674713349,0.8419027075729975,0.31277425010639215
FPCT,0.3037571566995306,0.7122688345415593,0.496431558453247,0.5165543612359234,0.3209348480211691
FPCT,0.22242800606920582,0.7215021823789645,0.29134762893360555,0.3232481595387149,0.3361552915381827
FPCT,0.23600946204422898,0.5205899764860056,0.3569515017577264,0.7462230123423668,0.3386522868286913
FPCT,0.30763082520527174,1.0,0.0,0.04144153999921579,0.34288193804622275
FPCT,0.31904410669660377,0.7312969943257139,0.4890888953445395,0.4842479094320672,0.39471247603007226
FPCT,0.0,0.9085861778732476,1.0,1.0,0.40601005995119255
FPCT,0.0,0.9065672178752899,1.0,1.0,0.4088645513323244
FPCT,0.21672483885539517,1.0,0.0,0.0,0.41001747590073573
FPCT,0.0,1.0,0.7863391026123152,0.7398575953952556,0.4143947468976667
