agent_type,p01,p02,p03,p04,loss
TMT,0.25065762831980365,0.8592050505604499,0.13429236607631226,0.6814136376743058,0.0005015847779997542
FPCT,0.2508484466090458,0.8580719685810664,0.13418631817876175,0.6769371980490304,0.0005273814353677127
FPCT,0.2500311146464922,0.8610202622396934,0.13626972840726642,0.6832750009567758,0.000533318438702986
FPCT,0.2509485104431904,0.8568506553215249,0.1348288860716062,0.6735056843345489,0.0005451423539821425
FPCT,0.2507956735131725,0.8666711511505674,0.12499766202043679,0.6987048951385707,0.0006465571263688416
FPCT,0.25076286154757005,0.8541493880859434,0.14608562925530255,0.6889195837553761,0.0006641913325888738
FPCT,0.2495232238421226,0.8775225663736768,0.11424019073236456,0.6982357016808126,0.00076092557703238
FPCT,0.2508451885085854,0.8788768291790411,0.0471640365819408,0.8013576818035418,0.003072012268854701
FPCT,0.25313243123327744,0.80054283633201,0.2032233312023109,0.6746098296270493,0.0031279578004287057
FPCT,0.253331795871447,0.824526745354033,0.16491350723532086,0.6709421994787492,0.003186410292731634
FPCT,0.25345802956391095,0.9135923751551918,0.06372005955245055,0.7651299716330469,0.0041938211356046294
FPCT,0.2482754390525087,0.9171696378252343,0.08642133838870908,0.80809927086767,0.004458405151881523
FPCT,0.25429765053072845,0.7905464217213296,0.23698327985460343,0.5541204578867863,0.005005846805371714
FPCT,0.2530441133174192,0.8026563498240634,0.17338487451511264,0.4742617616528495,0.0051388468477920985
FPCT,0.25533066208034305,0.9894895842754778,0.0,0.6477159497637546,0.01234515341411853
FPCT,0.25703261761742896,0.6796345641558152,0.5735859225567428,0.7327843261959952,0.01625498369702976
FPCT,0.24286552026622535,0.7278229181530721,0.4915121283367583,0.6010298959938423,0.017477076207045094
FPCT,0.2567026439573712,0.6361665356785093,0.5618669563223903,0.3585710473273713,0.01763976901662418
FPCT,0.24550762432612777,0.7540723709650543,0.2145275462268334,0.5850785860909338,0.023303704432460978
FPCT,0.2592565693990959,0.8080507372857301,0.11418714821776149,0.592055877634756,0.02590477647605989
FPCT,0.24100843602698538,0.9801443411182205,0.0,1.0,0.02609828673532014
FPCT,0.2588988746741009,0.9037194380566218,0.11578464296644671,0.7736165871263525,0.026313535794967393
FPCT,0.2552924418820121,0.7872815618369517,0.41519917421147917,0.6216615314333526,0.031184571499416638
FPCT,0.25697138966711613,1.0,0.04180804159311885,1.0,0.03510520901224042
FPCT,0.25170238119380484,0.5901955993655789,0.5711126700091237,0.3372097200261634,0.03655022378987722
FPCT,0.25321679330547064,0.9649385708693726,0.12335459446708644,0.7544638271113892,0.03743625916861642
FPCT,0.24482803884102824,0.8704025702692381,0.0,0.23122076725080964,0.04017865070053242
FPCT,0.26163830046349057,0.7965211256714829,0.32199276674367516,0.6448293272103842,0.04158209903090082
FPCT,0.2545822112348886,0.7817035546503461,0.47513875845891507,0.6170028075181787,0.04174000593292677
FPCT,0.26426623972643537,0.6460760036111333,0.6759525338397387,0.5350654114242315,0.04981256226024091
FPCT,0.26110610145763685,0.9624041483219058,0.08890126787951075,0.8693596891253764,0.051182165416549324
FPCT,0.2636576547216503,1.0,0.0,1.0,0.052500049361523436
FPCT,0.23697454450704414,1.0,0.0,1.0,0.05518983860950629
FPCT,0.23756875929501736,0.8896173624483731,0.034210478897510936,0.8165259508228596,0.059418737533369376
FPCT,0.23717033999007445,0.8758727273900908,0.23172889573218786,0.116833198934104,0.06016475259986736
FPCT,0.26546678658219597,0.7720695952439779,0.47506039732200844,0.6014201670074842,0.08246063775523196
FPCT,0.2693699790767756,0.8211341837289794,0.280851729363696,0.6240687254289038,0.08940260853309637
FPCT,0.271710391022711,0.8162311395791632,0.28027632926795615,0.6133292964367278,0.10377406846808672
FPCT,0.23173839847044592,0.6434665611070195,0.6240284599938456,0.7000784784790385,0.10827495667345546
FPCT,0.27364627882220893,0.7658695977102659,0.4297999268853965,0.5901858029307945,0.12343255513817124
FPCT,0.2744530116741577,0.7646087392329908,0.4725997662338842,0.5889893665809911,0.13600081518145074
FPCT,0.27751443620084354,0.5916086921686626,0.6470538572350366,0.4105088263973471,0.14152647324469658
FPCT,0.23072624852632798,0.8253060100833391,0.13188875301096598,0.654731782159059,0.1415647292481684
FPCT,0.285586285954678,0.784564402734938,0.15100846048210959,0.19443614473285184,0.19792467378938244
FPCT,0.28921383977908754,0.7494383166876288,0.4637994318102591,0.5618954104091427,0.23382042261974303
FPCT,0.22196433899619927,0.8119746717032867,0.42191263466786916,0.6727266027243741,0.23591563018456754
FPCT,0.2904318915262185,0.6800376367927229,0.6056315913031208,0.6655100853418913,0.23779627041265852
FPCT,0.29055105395864217,0.750472870463616,0.43729894858470353,0.5651636774617853,0.24085325425649695
FPCT,0.26177571758083334,0.1585922119660077,0.02225790631120135,0.8327507913395353,0.24347143399757268
FPCT,0.29621631483385635,0.7179107145957915,0.4521476016977114,0.49877090660064577,0.27448824259380594
FPCT,0.299652798492799,1.0,0.0,1.0,0.2990152288724956
FPCT,0.3005413627584446,1.0,0.09574591763426621,0.7620912262734205,0.3178129518256217
FPCT,0.30440132284465293,0.7835308916720932,0.22164793513508665,0.5917079128130409,0.32198923772974364
FPCT,0.304914240307061,0.723900344935809,0.4553286215386183,0.5446939658197599,0.32705534251696605
FPCT,0.21483160297104972,0.7166107877869022,0.64520616885493,0.6964954575733264,0.34319019870269885
FPCT,0.3098168956781546,0.720810921872502,0.1864054568767613,0.6367693082642659,0.35115981216600217
FPCT,0.31108391192617124,0.732412141673956,0.4363380419451363,0.541507923178165,0.35881221864207125
FPCT,0.31166723724163414,0.7295636527605608,0.4362574469278111,0.5364624859209441,0.36140236101063555
FPCT,0.3211006091541276,0.8518285052466444,0.0,0.8467983008443662,0.4002450924368484
FPCT,0.21529415126390053,0.8619850262608657,0.1596920383346409,0.6860713090248514,0.4041639730145901
FPCT,0.3248595616466131,0.7218703676914829,0.4130940890842063,0.5032049706477614,0.4145460397822838
FPCT,0.0,1.0,0.8217597512302158,1.0,0.4249814044785053
FPCT,0.27727637361229496,0.9590545057967177,0.8374565755111115,0.896364382622329,0.4296273823319019
FPCT,0.33114280690425635,0.7135376088157933,0.39152101576285514,0.5065318939201703,0.4343545829689347
FPCT,0.0,1.0,0.8485070877726428,0.0,0.4352141577795031
FPCT,0.33180122577844373,0.7542284374386219,0.2647544853800488,0.5470498405105244,0.4361488463180034
FPCT,0.0,1.0,0.7967915154688124,0.0,0.4438653556651769
FPCT,0.0,1.0,0.7735099878638764,1.0,0.44648204246876816
FPCT,0.337209179499908,0.7109961907876055,0.38014711232761095,0.4979288087786782,0.4507432855072013
FPCT,0.337227044066048,0.7099331290293425,0.3967060138801539,0.4998649351433717,0.4508206259346489
FPCT,0.0,1.0,0.8772041628746251,1.0,0.4552511189505272
FPCT,0.0,0.9584138508752919,1.0,0.4598848716461049,0.4575471604345657
FPCT,0.34240100187788447,0.7619606614373793,0.560511405591938,0.7006567439085372,0.46599169309445265
FPCT,0.34579137628559875,0.7026498226710252,0.35227639964423907,0.489549990940094,0.469715051572433
FPCT,0.0,1.0,0.9067863661135865,1.0,0.47068829815119845
FPCT,0.3481758519874258,0.7000769159080055,0.37838738412240425,0.48399877067840086,0.47424529645400504
FPCT,0.0,1.0,0.9389153555675533,1.0,0.48557900967030043
FPCT,0.0,1.0,0.7514575318580667,1.0,0.48808608929505337
FPCT,0.35853456893773406,0.6923720630033998,0.3662403450042129,0.46881844982216975,0.4906232913935385
FPCT,0.358551474254689,0.6938309579973745,0.35499575929336036,0.46924398317130966,0.4906445340347913
FPCT,0.0,0.9890396508388343,1.0,1.0,0.49773185117036167
FPCT,0.0,1.0,0.974000722728472,1.0,0.4989553958960907
FPCT,0.3681383383837456,0.6855017956832432,0.3474506595980811,0.45557316196946374,0.50196222020783
FPCT,0.0,1.0,1.0,0.20462693424388745,0.5050729973672724
FPCT,0.0,1.0,1.0,0.7043216951196885,0.5062417643110341
