agent_type,p01,p02,p03,p04,loss
LPCT,0.3954579496242482,0.5301165592171347,0.0010373837283196297,1.0,0.5210268292160248
LPCT,0.3975908707037434,0.5826057028540828,0.3427559839147037,0.3863124729884834,0.5219353914545061
LPCT,0.402272606782053,0.5805310025308569,0.33982865882758045,0.3958321663677328,0.523765870524427
LPCT,0.41181259529441694,0.5743074018293352,0.3135977477082603,0.3669053178550822,0.5267767392567083
LPCT,0.421527321937898,0.5625153099048196,0.3050663148300699,0.3625761499100214,0.5290605863525037
LPCT,0.43082139538667213,0.46789449653817816,0.0,0.0,0.5306937562612037
LPCT,0.4309697505532694,0.5516290978803209,0.2826132056513524,0.34381304587285816,0.5307146681343348
LPCT,0.4407793807114587,0.5474895698117912,0.2722176594891971,0.33844802174410266,0.5319930074976849
LPCT,0.44234569728639184,0.6339394040680599,0.0,0.12464796287884683,0.5321634563764247
LPCT,0.45210077896101036,0.5481304411766222,0.20332096380081344,0.27525706568811953,0.5330599182855587
LPCT,0.4651598445214978,0.5400580506494868,0.16292134835721062,0.27791566302738213,0.5339063574484638
LPCT,0.47511568754252165,0.5262763098657988,0.20402128614252057,0.2934740241055778,0.534357429637483
LPCT,0.4773279017062459,0.561213118436985,0.6767356559814051,0.3213865163451455,0.5344401182164688
LPCT,0.4801738855882041,0.6035559502058364,0.0,0.05207267646672764,0.5345386124972972
LPCT,0.480372483964011,0.371559292924996,0.0,1.0,0.5345452258806266
LPCT,0.48868812037260423,0.5054957317500013,0.19778337258891138,0.28621612751063397,0.5347864259509855
LPCT,0.5214360832198747,0.862018629872295,0.12243922865354162,0.7915677994387162,0.5353103188577408
LPCT,0.5273447115690959,0.6479452580639723,0.0,0.0,0.5353602090721944
LPCT,0.5298766191604565,0.38793325447069604,0.16261793626704846,0.19863785307520865,0.5353789570316466
LPCT,0.5624639053122715,0.1920569922879063,0.0,0.21834717509945734,0.5355250648543483
LPCT,0.5688955925027686,0.29657562533893267,0.13664350062191682,0.25138075613010136,0.5355402092930743
LPCT,0.5749629052893006,0.40229256626453774,0.3186808556660791,0.0,0.5355519815296369
LPCT,0.5888503652587984,0.5492273925386395,0.0,0.0,0.5355718926672736
LPCT,0.6651295372209969,0.09709183975795055,0.04071704590069436,0.0,0.5356054783645801
LPCT,0.6662531643612588,0.30041271148571913,0.0,0.06880995250121702,0.5356055979573738
LPCT,0.6748847078335449,0.4990553765917105,0.0,0.422953998791455,0.5356063902455778
LPCT,0.686974990641211,0.2952881314367849,0.1554363956322875,0.12458542964343644,0.5356071978829224
LPCT,0.6991688016220197,0.2755608798705329,0.0,0.09493174354672795,0.5356077573425846
LPCT,0.7282853288125128,0.0,0.6408474054533537,0.15760374605057847,0.5356084820717587
LPCT,0.7555627387153789,0.21109046619797345,0.6903493557272189,0.9442865703385679,0.5356087646145609
LPCT,0.8115873791095475,0.4277289408188807,0.0,0.0,0.5356089400549098
LPCT,0.830238318766364,0.14373573548151186,0.0,0.0,0.5356089565566441
LPCT,0.20567742826729105,0.7857903990297658,0.5075947401966414,0.37351512126750985,0.5706800300877344
LPCT,0.19986305974132842,0.7922669632240689,0.5221216085152025,0.3964667177672164,0.7002879465581329
LPCT,0.2333182130243609,0.4480294674804337,0.0,0.0,0.7183249320105536
LPCT,0.21582842139462846,0.7067256807714716,0.14881750052061066,0.15922045446552294,0.7367928176944794
LPCT,0.19439161631713697,0.798321363457869,0.535749505240176,0.4173946159988897,0.8187177006480543
LPCT,0.0,0.8442572923570433,1.0,1.0,0.9176081879181307
LPCT,0.18923154435548356,0.8039973742338838,0.5485652228072626,0.43661545301653604,0.9211035379006464
LPCT,0.18435528831161963,0.8093325035518983,0.5606440697002324,0.4543716025700575,1.003619949187969
LPCT,0.17973864305504694,0.8143591280341824,0.572051798443016,0.47085432054659904,1.0634277732061108
LPCT,0.21143126272785642,0.5697357769938484,0.367628410643542,0.16994019799836638,1.0845150887120154
LPCT,0.20160215495202954,0.8225531193650861,0.0,0.6089930481426951,1.1670715227238906
LPCT,0.1753602336133577,0.8191053824734191,0.5828461437247368,0.4862180768517739,1.1881014741792668
LPCT,0.1712010930306411,0.8235958648154416,0.5930780621444728,0.5005899496802318,1.360249249650358
LPCT,0.2179466754971884,0.40607656634719796,0.2533478671693409,0.1443147085243915,1.409356531668476
LPCT,0.16724431668851364,0.827852200649751,0.6027927408231689,0.5140760618482907,1.5179681218226955
LPCT,0.19927773142064847,0.4944455418496817,0.6507991145649542,0.6899189959148533,1.557948239463055
LPCT,0.2121426053776562,0.5099409827298593,0.0,0.5539686406274967,1.5644772319127607
LPCT,0.1952966852366277,0.5121498609227702,0.762580748067563,0.4755363182774596,1.5864287505270314
LPCT,0.0,1.0,0.5993964764855583,0.0,1.658158582783754
LPCT,0.16347477687269774,0.8318934994958209,0.6120304249938978,0.5267661490212989,1.6715311738207628
LPCT,0.15987888528486335,0.8357367268481273,0.6208271023824494,0.5387368967739778,1.7914044641646807
LPCT,0.15644439406203484,0.8393970099785378,0.6292150732392754,0.5500544373291687,1.8757860468507659
LPCT,0.15316022798513523,0.842887891165673,0.6372234282859803,0.560776255705242,1.9457975856775611
LPCT,0.150016342145947,0.846221538840526,0.6448784519185362,0.5709526703594721,2.004305960249735
LPCT,0.147003600544377,0.8494089247747865,0.652203964298838,0.5806280006711164,2.052478251506844
LPCT,0.14411367200813477,0.8524599736642884,0.6592216131399067,0.5898414996496343,2.0911049432315405
LPCT,0.11373050733834886,1.0,0.506856346751465,0.9545026775115688,2.175450615727626
LPCT,0.17031646404224327,0.8183047683491187,0.12742553493804712,0.7436780841697734,2.9052365928797483
LPCT,0.18799765618320174,0.32084589399104346,1.0,0.013943022344434786,3.8681871443718383
LPCT,0.16770599347824544,0.6613569042435934,0.12178534167268967,0.1460729763126657,4.1542884780542435
LPCT,0.16373475705878265,0.43334484976938,1.0,1.0,4.570755113948146
LPCT,0.15140930183713197,0.7818826296549536,0.10589722999221571,0.7856261058211449,4.973084725730799
LPCT,0.18817557330828358,0.16011427152186355,0.10256959438386605,0.11895978296043579,4.995068316754161
LPCT,0.13611367015505052,0.85800162202197,0.10069448870399399,0.13550761763778577,5.59076089127045
LPCT,0.0,0.8553836901149623,0.665951123816924,0.9594727229846548,6.186712377019576
LPCT,0.1739400061948485,0.25234673195054275,0.7840382046755248,0.7440700491934469,6.3814123980450645
LPCT,0.13868342533513522,0.45384634974302135,0.7832031547188212,0.8101458014641233,7.768082256176208
LPCT,0.11047058180177657,0.8855363281211294,0.040600832390745224,0.8413023881291668,8.963019484365459
LPCT,0.11335989544859701,0.4222129708765361,0.8283380377144758,0.8440469608916407,12.049128472321623
LPCT,0.12440539477996283,0.33669800445418485,0.8114095573701348,0.826514104925389,12.922309811793934
LPCT,0.12455536245032403,0.3097841738745266,1.0,1.0,13.214611224388802
LPCT,0.10051913298100074,0.534080898270617,0.20777446620991225,0.07377295070201963,15.206572944615308
LPCT,0.1328453390790213,0.08665739329457746,0.8617661309367084,0.8761417969754556,15.640224909620905
LPCT,0.06522323860609641,0.36819096769948834,0.9063615794042016,0.9086813210036231,22.809625981835907
