agent_type,p01,p02,p03,p04,loss
TMT,0.2509425691874553,0.8038383282058222,0.21123636449620872,0.41837298075667384,0.0008573558763888577
FPCT,0.24889479327965408,0.7781657592805489,0.30594078620999166,0.49700919000339233,0.0011158533931648713
FPCT,0.24892941694923434,0.7889457222865056,0.2856060479787261,0.5025502217404941,0.0012221861173825367
FPCT,0.2491427641480672,0.8059381693666574,0.25400540890879214,0.5041854565612104,0.0012988472060025268
FPCT,0.24890095881700197,0.8057120032720915,0.2532611047503364,0.5047620603737688,0.001334451523966216
FPCT,0.24847923175659142,0.8034996837084986,0.25345149599962025,0.5380392279254903,0.0014433506507500026
FPCT,0.24859259874207384,0.7938364378046089,0.27608047903512856,0.5120974851025212,0.001456027488618532
FPCT,0.2543130721030482,0.6634104779456174,0.47345945470521894,0.7373631084321426,0.010314333585046935
FPCT,0.2559163493193056,1.0,0.0,0.3418019986754067,0.01520534854753575
FPCT,0.2556794377580395,0.7299051748441481,0.5862834950827323,0.6155865329024149,0.036230548106083726
FPCT,0.2429750694277757,0.7381961729300104,0.6004171235978287,0.6300514542326409,0.04157521590722726
FPCT,0.2578044003055115,0.7625684316921748,0.533746573934528,0.32374618473426464,0.05193303540701095
FPCT,0.26131142507662763,0.7355786271525165,0.042660128191598534,0.0,0.0747288880145349
FPCT,0.25643665497291973,1.0,0.14566642402570973,0.8035395434536778,0.07855555678961902
FPCT,0.24181986834356636,0.8767415725800836,0.3683936840329254,0.4730532093250266,0.08195011861446885
FPCT,0.26997755309565463,0.7010190445709852,0.5946354589658829,0.6145510013660643,0.09571463119316424
FPCT,0.23464205613229633,1.0,0.14344799813089393,0.4864111033961058,0.11524234006303924
FPCT,0.22755642622306094,0.7504340681564098,0.6187712912064918,0.6365331379530789,0.15891254420890924
FPCT,0.24486677467383935,0.5107615675483027,0.4853979217191119,0.8680477744411106,0.1681479560434761
FPCT,0.2829737715046756,0.6915852682785826,0.5650167321072203,0.5936728818314259,0.1839435407039358
FPCT,0.22040502751899094,0.692030495148525,0.6621356068824072,0.6709585391647953,0.24925304777865478
FPCT,0.22094900006501997,0.755105406461595,0.524522666054321,0.5219103030529678,0.24933944853445045
FPCT,0.294477437726615,0.8243953234063947,0.0,0.028683323967587437,0.26230134738680894
FPCT,0.21930478700986564,0.8053400465191491,0.3999043882550096,0.6735207287906515,0.2796356986342888
FPCT,0.2206078818156785,0.6969111910081989,0.502519261322379,0.5536306760845665,0.283862711485162
FPCT,0.29745982325778286,0.6862513273879216,0.594492041411804,0.6127843442752763,0.2844734330759772
FPCT,0.29946592599543653,1.0,0.0,1.0,0.29789375440750987
FPCT,0.2212565694464722,1.0,0.0,0.0,0.2999377656102737
FPCT,0.24254177791312057,0.9246119829669643,0.7949149717643361,0.6774265424971508,0.32416548575034443
FPCT,0.21711979965698314,0.6192718362706504,0.7898707131469632,0.798435470892062,0.32927764419872263
FPCT,0.21526284438977072,0.7740937414248358,0.6140572998748725,0.6420142109511437,0.3323379640798131
FPCT,0.31032169527818954,0.6823118041386547,0.5343679470499763,0.5605008196503624,0.3542595012814433
FPCT,0.3170282122317842,0.112521417312622,1.0,1.0,0.390094621962228
FPCT,0.21586129217842287,1.0,0.0,0.6471673155143365,0.39190922077061696
