agent_type,p01,p02,p03,p04,loss
TMT,0.2502638355566034,0.8582566164392895,0.14172102102802242,0.38180592070556274,0.00035839410566489957
FPCT,0.250258699046522,0.8599101100780182,0.13917681545439364,0.3794379981241018,0.00036039619469807073
FPCT,0.25026357791154724,0.8614902422128283,0.13665712992780668,0.37704666270312104,0.00036159125038215997
FPCT,0.24992161159404525,0.8614027702952495,0.14016837515367073,0.36930805270594447,0.0004220764153815889
FPCT,0.2512856590382832,0.8664279774059386,0.10943713112645062,0.46817088176188676,0.0007353912849429536
FPCT,0.24789646986297256,0.962436487706971,0.0,0.0,0.002744938574608087
FPCT,0.24963339469572499,0.8558985601193798,0.18450452690452654,0.38849116659131183,0.002831375751607635
FPCT,0.24652084223896908,0.7874545552613852,0.2227983842435917,0.4949574628525216,0.00671584955908069
FPCT,0.2450127797800693,0.6581288163403403,0.6432506724341891,0.6869783369744193,0.007178266036791121
FPCT,0.24537186150475718,0.9459230010573325,0.0,0.5888083478102569,0.00806013406450894
FPCT,0.2527203963559515,0.8584841046522328,0.04979308699933124,0.6352394026337617,0.008583713704505332
FPCT,0.2455964818760751,1.0,0.0,0.0,0.00972560809742918
FPCT,0.2542766968340654,0.7286004134133948,0.29622253258578257,0.5327013916450902,0.01032217751362291
FPCT,0.25552976180809894,0.7116853449829627,0.3642871798018421,0.507685122066128,0.010672906792870111
FPCT,0.25336314746142874,0.7891011957490285,0.34221949415411523,0.49935786397895243,0.011114370645910547
FPCT,0.2558344052635109,0.9812995882697203,0.008385033471430742,0.19561562750063655,0.011850318722122869
FPCT,0.2574516909106676,1.0,0.0,0.0,0.018865421297907397
FPCT,0.2431526270024705,0.7926902452902878,0.15555140124216185,0.6070319067721114,0.030089726182995616
FPCT,0.2399336019765991,1.0,0.0,0.09402379460489863,0.03521815110834944
FPCT,0.24141312258164443,0.7450939752534603,0.23844869707091473,0.8032728871847111,0.04043530880976952
FPCT,0.2639692084138412,0.7589548105347542,0.37816015246544754,0.40641559438127817,0.049458811366831494
FPCT,0.25965840182808625,0.8945583181486833,0.22091912199764768,0.2501367411177329,0.05055074402635787
FPCT,0.23815990332344628,0.8038378456993415,0.3857055841172174,0.35264074963517567,0.05384202569562645
FPCT,0.2419172103720946,0.8857622284394631,0.0,0.0,0.05462393355145986
FPCT,0.2366471041712175,0.8913422885091199,0.18074220012675854,0.2562644885878789,0.06054768904540987
FPCT,0.2379878586349119,0.8814430748954942,0.05662854830117956,0.10882238092277155,0.06361885072150195
FPCT,0.2692909772294927,0.8474835343706559,0.11293093498572401,0.15810152875546415,0.07679133163091649
FPCT,0.2690486897058594,0.6868241367400927,0.4480776332840093,0.45080934074807344,0.0768796099677299
FPCT,0.2680670604368719,0.8146106688929629,0.28420233573057696,0.29892158371639355,0.07790075561725156
FPCT,0.2345541382102493,0.9487067711357051,0.0,0.0,0.09270325645095435
FPCT,0.2717478273271969,0.7750418816036873,0.3814887060867562,0.39542049753066466,0.10526316073892363
FPCT,0.24633126847365977,0.6021820092440282,0.3593151966470606,0.0,0.10955049055666236
FPCT,0.23134975378590333,0.859354839835367,0.24459603227312482,0.3634779370139134,0.11181867575943936
FPCT,0.27428771445849986,0.7347808938404854,0.36429973117028536,0.37955355830413506,0.11396240919797865
FPCT,0.22932967313388877,0.6881340493734697,0.5864788739316649,0.6387041816682355,0.12470936545647711
FPCT,0.27763457588190665,0.7504724412362882,0.41994951350138177,0.3999456765569722,0.1454316157336287
FPCT,0.27825728561974417,0.7534944700109059,0.37655217881410075,0.400483038001543,0.14675268780025136
FPCT,0.28122133324472975,0.6632564024321019,0.5305497806050937,0.4565964658358451,0.1661361728026166
FPCT,0.22645260647536397,0.8067664867946838,0.37677345464066553,0.5686832968165856,0.17025967306180684
FPCT,0.28079534817941487,0.559305798868025,0.5313477786652807,0.18628408510175293,0.17502100810514606
FPCT,0.2818435181040201,0.7050768135170291,0.18606533298486339,0.6051508850623439,0.1758309280173973
FPCT,0.2835684969648295,0.8862369594404998,0.0,0.0,0.1824815842972063
FPCT,0.22561197561370305,1.0,0.0,0.5683039876602369,0.1972016569892484
FPCT,0.2881948839566534,0.7739195355128184,0.313563965039862,0.4158368404781845,0.21930979445434456
FPCT,0.28972202803699637,0.7543209655454205,0.3656080651473823,0.3899105271142186,0.23063073265661888
FPCT,0.22240343103924545,1.0,0.10363336804250878,0.6229376604649547,0.24844559017886442
FPCT,0.2938680854389869,0.7649139450566589,0.3356273484990794,0.384202966652724,0.2588671532376639
FPCT,0.22102851878907911,0.8714830787110315,0.23041813481338863,0.23364235113047183,0.2740603857746829
FPCT,0.29713145487047427,0.7246634470809433,0.43298596744264806,0.4661386010861327,0.28027224228870795
FPCT,0.2215630497397752,1.0,0.0,0.0,0.29316224643547145
FPCT,0.2999488505911548,0.7793638901103369,0.3052351606604201,0.30259168645117573,0.2976843535802806
FPCT,0.21627222092972392,0.7156347187716295,0.6892684571535665,0.6334436192553425,0.3135119734504957
FPCT,0.3045870723349802,0.8990098148663628,0.16884964311077258,0.450664085146321,0.32972326543480235
FPCT,0.30584581208401707,1.0,0.0,1.0,0.33403020926407395
FPCT,0.22216831401546364,0.889981787842496,0.04251106408329103,0.0,0.33461452575223516
FPCT,0.21861271903354337,1.0,0.0,0.45361882991728875,0.3386356468620639
FPCT,0.21616682784750946,0.7644506931146882,0.4536877503577514,0.5305404509648495,0.34690080908220466
FPCT,0.30929791573056176,0.7211008814739974,0.394231107423318,0.434624501944168,0.348626059269569
FPCT,0.29571134231157814,0.806428277868359,0.78309662976894,0.8787553332871846,0.3505387987623859
FPCT,0.3126635526406827,0.7421292626287024,0.33057040877078264,0.3351670227391542,0.36480099912092295
FPCT,0.3176350737932896,0.7370163216149236,0.3245882756641944,0.35692102201907167,0.38665193056484537
FPCT,0.3193326947557906,0.7454248673543207,0.3118965153123597,0.34074806735145513,0.39360957500307836
FPCT,0.2157823910791093,0.9996771220927145,0.01459884096813785,0.5266850296557398,0.3946672605604626
FPCT,0.3199857491989918,0.7941806173653794,0.5590372468929997,1.0,0.41070101032252243
FPCT,0.0,1.0,0.7953271883036949,0.7615082589184485,0.41245199211549094
FPCT,0.3261348397712571,0.7358938904914306,0.3068413021690737,0.3383896388887445,0.4184720440335705
FPCT,0.0,0.929834416229601,1.0,0.7616590122439225,0.4194673170307198
FPCT,0.0,1.0,0.8284048222817146,0.7958030269923111,0.4268413831340446
FPCT,0.32843789357400405,0.6186482626595622,0.8629781553493541,0.7331402771694794,0.4271555553487566
FPCT,0.0024561346008526996,1.0,0.7902244124793376,1.0,0.4282281200374238
FPCT,0.2132369295647744,0.8240041720883706,0.35157099959709925,0.2560760903286676,0.4297894178846299
FPCT,0.0,0.9369014891822799,1.0,1.0,0.43157744496501144
FPCT,0.3306542460045693,0.7366399036998196,0.29810000132113634,0.33762068534364437,0.4327769602490625
FPCT,0.0,1.0,0.7658247007064568,0.7315974199027306,0.43695458520748887
FPCT,0.33485387585944715,0.733557606835262,0.29243299780726895,0.3311471179575665,0.44460086626085393
FPCT,0.0,1.0,0.8662085769915383,0.836192168197819,0.4476860532283828
FPCT,0.34126709983958936,0.7308333430275648,0.27168521579705235,0.31914506836497325,0.4602292924696374
FPCT,0.21188952545826278,0.8234041217901751,0.33064034385110486,0.31465792738966053,0.4656577605951132
FPCT,0.346039107305966,0.7283082815246905,0.2616686379212108,0.31083174460119156,0.4701767748277435
FPCT,0.0,1.0,0.9107543452334799,0.8857908241475035,0.4718243247830999
FPCT,0.34956609758341495,0.9100870440476243,0.0,0.0,0.4767024777823629
FPCT,0.0,1.0,0.9235263078522945,1.0,0.47873725869645756
FPCT,0.3509809448892524,0.7247787219520173,0.2518866151247772,0.30770571388886214,0.47915015734023836
FPCT,0.0,1.0,0.9355374249565921,1.0,0.48412613207704014
FPCT,0.3559872414310877,0.7232605854224317,0.23697804956734603,0.2965129512418145,0.48702578692007703
FPCT,0.36142017396782544,0.7121522312127855,0.24176624457307833,0.30825919156744497,0.4943690024119631
FPCT,0.0,1.0,0.7391625561038593,0.7050240374818568,0.49498754271769685
FPCT,0.0,1.0,0.9662186745719459,0.9512560074117083,0.4960900113728796
